internal_tx_id,amount,date,customer_id,location_id
INT_TX_047250,316.29,2024-08-02,CUST_097,LOC_001
INT_TX_047251,144.77,2024-08-07,CUST_016,LOC_003
INT_TX_047252,480.57,2024-08-07,CUST_079,LOC_011
INT_TX_047253,212.15,2024-08-04,CUST_087,LOC_010
INT_TX_047254,431.2,2024-08-05,CUST_012,LOC_002
INT_TX_047255,54.75,2024-08-01,CUST_066,LOC_012
INT_TX_047256,326.38,2024-08-06,CUST_012,LOC_002
INT_TX_047257,197.15,2024-08-01,CUST_022,LOC_016
INT_TX_047258,178.62,2024-08-03,CUST_010,LOC_005
INT_TX_047259,82.15,2024-08-05,CUST_014,LOC_003
INT_TX_047260,385.6,2024-08-01,CUST_061,LOC_020
INT_TX_047261,226.49,2024-08-05,CUST_066,LOC_003
INT_TX_047262,229.35,2024-08-07,CUST_062,LOC_016
INT_TX_047263,102.03,2024-08-03,CUST_054,LOC_008
INT_TX_047264,322.0,2024-08-07,CUST_023,LOC_020
INT_TX_047265,275.48,2024-08-06,CUST_074,LOC_001
INT_TX_047266,482.19,2024-08-07,CUST_025,LOC_011
INT_TX_047267,173.44,2024-08-04,CUST_030,LOC_013
INT_TX_047268,323.82,2024-08-02,CUST_100,LOC_009
INT_TX_047269,121.73,2024-08-03,CUST_087,LOC_003
INT_TX_047270,411.14,2024-08-02,CUST_056,LOC_006
INT_TX_047271,63.51,2024-08-01,CUST_069,LOC_001
INT_TX_047272,249.82,2024-08-06,CUST_036,LOC_006
INT_TX_047273,402.23,2024-08-04,CUST_055,LOC_006
INT_TX_047274,114.48,2024-08-04,CUST_087,LOC_010
INT_TX_047275,471.33,2024-08-06,CUST_018,LOC_013
INT_TX_047276,103.3,2024-08-05,CUST_085,LOC_010
INT_TX_047277,174.47,2024-08-02,CUST_026,LOC_020
INT_TX_047278,100.94,2024-08-05,CUST_067,LOC_003
INT_TX_047279,449.44,2024-08-02,CUST_095,LOC_017
INT_TX_047280,369.2,2024-08-04,CUST_005,LOC_003
INT_TX_047281,166.71,2024-08-06,CUST_021,LOC_010
INT_TX_047282,377.23,2024-08-05,CUST_020,LOC_019
INT_TX_047283,262.16,2024-08-06,CUST_001,LOC_009
INT_TX_047284,248.92,2024-08-04,CUST_093,LOC_004
INT_TX_047285,407.56,2024-08-04,CUST_072,LOC_003
INT_TX_047286,248.32,2024-08-05,CUST_003,LOC_001
INT_TX_047287,114.53,2024-08-07,CUST_014,LOC_014
INT_TX_047288,283.06,2024-08-01,CUST_010,LOC_017
INT_TX_047289,319.98,2024-08-01,CUST_029,LOC_004
INT_TX_047290,206.12,2024-08-01,CUST_005,LOC_009
INT_TX_047291,469.1,2024-08-04,CUST_010,LOC_007
INT_TX_047292,222.66,2024-08-06,CUST_042,LOC_002
INT_TX_047293,329.3,2024-08-03,CUST_076,LOC_001
INT_TX_047294,440.64,2024-08-03,CUST_013,LOC_010
INT_TX_047295,122.83,2024-08-03,CUST_058,LOC_009
INT_TX_047296,203.0,2024-08-06,CUST_083,LOC_019
INT_TX_047297,106.17,2024-08-05,CUST_005,LOC_009
INT_TX_047298,109.24,2024-08-05,CUST_007,LOC_018
INT_TX_047299,302.74,2024-08-05,CUST_010,LOC_017
INT_TX_047300,417.72,2024-08-05,CUST_046,LOC_003
INT_TX_047301,70.42,2024-08-01,CUST_051,LOC_003
INT_TX_047302,145.79,2024-08-04,CUST_093,LOC_006
INT_TX_047303,496.17,2024-08-02,CUST_058,LOC_018
INT_TX_047304,414.35,2024-08-04,CUST_037,LOC_009
INT_TX_047305,458.48,2024-08-03,CUST_008,LOC_003
INT_TX_047306,487.84,2024-08-02,CUST_050,LOC_012
INT_TX_047307,319.7,2024-08-01,CUST_029,LOC_006
INT_TX_047308,356.99,2024-08-06,CUST_073,LOC_019
INT_TX_047309,219.07,2024-08-02,CUST_069,LOC_013
INT_TX_047310,427.12,2024-08-04,CUST_026,LOC_003
INT_TX_047311,257.51,2024-08-01,CUST_021,LOC_014
INT_TX_047312,337.93,2024-08-04,CUST_086,LOC_019
INT_TX_047313,391.79,2024-08-07,CUST_011,LOC_007
INT_TX_047314,378.3,2024-08-07,CUST_063,LOC_016
INT_TX_047315,253.17,2024-08-02,CUST_087,LOC_005
INT_TX_047316,355.65,2024-08-04,CUST_045,LOC_002
INT_TX_047317,412.77,2024-08-07,CUST_076,LOC_012
INT_TX_047318,148.76,2024-08-06,CUST_093,LOC_002
INT_TX_047319,92.31,2024-08-03,CUST_054,LOC_003
INT_TX_047320,178.96,2024-08-03,CUST_070,LOC_002
INT_TX_047321,205.23,2024-08-07,CUST_057,LOC_009
INT_TX_047322,351.23,2024-08-06,CUST_095,LOC_001
INT_TX_047323,285.73,2024-08-02,CUST_072,LOC_015
INT_TX_047324,323.68,2024-08-07,CUST_036,LOC_001
INT_TX_047325,293.82,2024-08-07,CUST_032,LOC_007
INT_TX_047326,168.17,2024-08-05,CUST_021,LOC_004
INT_TX_047327,89.13,2024-08-03,CUST_062,LOC_013
INT_TX_047328,497.08,2024-08-04,CUST_055,LOC_003
INT_TX_047329,92.03,2024-08-03,CUST_004,LOC_014
INT_TX_047330,452.85,2024-08-06,CUST_048,LOC_019
INT_TX_047331,450.8,2024-08-04,CUST_077,LOC_009
INT_TX_047332,153.24,2024-08-02,CUST_086,LOC_002
INT_TX_047333,392.36,2024-08-01,CUST_040,LOC_020
INT_TX_047334,402.01,2024-08-06,CUST_056,LOC_004
INT_TX_047335,76.06,2024-08-02,CUST_079,LOC_017
INT_TX_047336,438.59,2024-08-03,CUST_065,LOC_018
INT_TX_047337,54.46,2024-08-06,CUST_030,LOC_011
INT_TX_047338,217.94,2024-08-04,CUST_006,LOC_018
INT_TX_047339,216.25,2024-08-01,CUST_029,LOC_002
INT_TX_047340,319.64,2024-08-04,CUST_037,LOC_012
INT_TX_047341,118.32,2024-08-03,CUST_030,LOC_020
INT_TX_047342,88.75,2024-08-01,CUST_052,LOC_015
INT_TX_047343,257.34,2024-08-06,CUST_044,LOC_015
INT_TX_047344,415.84,2024-08-03,CUST_034,LOC_004
INT_TX_047345,238.85,2024-08-03,CUST_058,LOC_006
INT_TX_047346,285.05,2024-08-03,CUST_069,LOC_003
INT_TX_047347,401.82,2024-08-02,CUST_054,LOC_008
INT_TX_047348,309.47,2024-08-06,CUST_046,LOC_001
INT_TX_047349,364.14,2024-08-06,CUST_062,LOC_003
INT_TX_047350,243.86,2024-08-01,CUST_023,LOC_008
INT_TX_047351,253.08,2024-08-07,CUST_057,LOC_009
INT_TX_047352,307.38,2024-08-03,CUST_079,LOC_017
INT_TX_047353,465.21,2024-08-01,CUST_065,LOC_002
INT_TX_047354,474.76,2024-08-05,CUST_023,LOC_007
INT_TX_047355,406.65,2024-08-02,CUST_010,LOC_009
INT_TX_047356,260.53,2024-08-02,CUST_086,LOC_005
INT_TX_047357,253.17,2024-08-04,CUST_004,LOC_005
INT_TX_047358,175.48,2024-08-03,CUST_060,LOC_016
INT_TX_047359,51.21,2024-08-02,CUST_077,LOC_011
INT_TX_047360,132.15,2024-08-02,CUST_057,LOC_013
INT_TX_047361,278.24,2024-08-05,CUST_047,LOC_020
INT_TX_047362,386.26,2024-08-07,CUST_026,LOC_018
INT_TX_047363,176.86,2024-08-04,CUST_011,LOC_015
INT_TX_047364,413.98,2024-08-07,CUST_024,LOC_013
INT_TX_047365,215.89,2024-08-07,CUST_062,LOC_020
INT_TX_047366,271.29,2024-08-06,CUST_007,LOC_011
INT_TX_047367,133.2,2024-08-07,CUST_054,LOC_012
INT_TX_047368,461.41,2024-08-03,CUST_088,LOC_003
INT_TX_047369,301.69,2024-08-02,CUST_092,LOC_010
INT_TX_047370,200.2,2024-08-07,CUST_010,LOC_011
INT_TX_047371,269.65,2024-08-01,CUST_005,LOC_012
INT_TX_047372,337.95,2024-08-05,CUST_034,LOC_011
INT_TX_047373,219.4,2024-08-07,CUST_030,LOC_010
INT_TX_047374,154.1,2024-08-06,CUST_046,LOC_018
INT_TX_047375,401.68,2024-08-06,CUST_019,LOC_006
INT_TX_047376,417.34,2024-08-07,CUST_080,LOC_011
INT_TX_047377,238.87,2024-08-07,CUST_010,LOC_016
INT_TX_047378,182.48,2024-08-02,CUST_092,LOC_008
INT_TX_047379,370.05,2024-08-06,CUST_071,LOC_002
INT_TX_047380,482.32,2024-08-01,CUST_010,LOC_016
INT_TX_047381,481.6,2024-08-07,CUST_013,LOC_007
INT_TX_047382,444.7,2024-08-02,CUST_043,LOC_009
INT_TX_047383,424.64,2024-08-02,CUST_088,LOC_002
INT_TX_047384,264.62,2024-08-04,CUST_097,LOC_008
INT_TX_047385,271.89,2024-08-07,CUST_048,LOC_007
INT_TX_047386,426.08,2024-08-05,CUST_021,LOC_019
INT_TX_047387,343.65,2024-08-04,CUST_046,LOC_008
INT_TX_047388,137.83,2024-08-02,CUST_080,LOC_006
INT_TX_047389,130.52,2024-08-07,CUST_025,LOC_019
INT_TX_047390,431.54,2024-08-05,CUST_066,LOC_011
INT_TX_047391,400.23,2024-08-04,CUST_095,LOC_005
INT_TX_047392,364.31,2024-08-03,CUST_086,LOC_006
INT_TX_047393,438.26,2024-08-05,CUST_095,LOC_004
INT_TX_047394,164.81,2024-08-04,CUST_022,LOC_009
INT_TX_047395,489.39,2024-08-07,CUST_059,LOC_011
INT_TX_047396,324.76,2024-08-03,CUST_006,LOC_008
INT_TX_047397,181.28,2024-08-02,CUST_036,LOC_012
INT_TX_047398,131.26,2024-08-07,CUST_033,LOC_006
INT_TX_047399,283.36,2024-08-01,CUST_083,LOC_012
INT_TX_047400,287.11,2024-08-04,CUST_055,LOC_004
INT_TX_047401,412.73,2024-08-02,CUST_024,LOC_009
INT_TX_047402,200.22,2024-08-07,CUST_002,LOC_020
INT_TX_047403,152.52,2024-08-06,CUST_051,LOC_011
INT_TX_047404,200.57,2024-08-03,CUST_083,LOC_010
INT_TX_047405,275.78,2024-08-05,CUST_090,LOC_002
INT_TX_047406,469.22,2024-08-06,CUST_024,LOC_010
INT_TX_047407,283.46,2024-08-03,CUST_081,LOC_003
INT_TX_047408,192.99,2024-08-07,CUST_004,LOC_009
INT_TX_047409,315.13,2024-08-03,CUST_008,LOC_007
INT_TX_047410,237.5,2024-08-02,CUST_053,LOC_014
INT_TX_047411,198.19,2024-08-05,CUST_057,LOC_006
INT_TX_047412,372.27,2024-08-02,CUST_021,LOC_007
INT_TX_047413,308.37,2024-08-03,CUST_035,LOC_003
INT_TX_047414,228.53,2024-08-03,CUST_092,LOC_014
INT_TX_047415,468.75,2024-08-04,CUST_089,LOC_002
INT_TX_047416,471.49,2024-08-02,CUST_037,LOC_018
INT_TX_047417,147.47,2024-08-07,CUST_005,LOC_008
INT_TX_047418,103.78,2024-08-06,CUST_060,LOC_005
INT_TX_047419,159.03,2024-08-06,CUST_029,LOC_016
INT_TX_047420,490.77,2024-08-06,CUST_093,LOC_019
INT_TX_047421,105.55,2024-08-01,CUST_081,LOC_009
INT_TX_047422,201.75,2024-08-01,CUST_005,LOC_013
INT_TX_047423,467.85,2024-08-04,CUST_026,LOC_003
INT_TX_047424,449.22,2024-08-01,CUST_073,LOC_019
INT_TX_047425,413.59,2024-08-01,CUST_005,LOC_015
INT_TX_047426,149.41,2024-08-07,CUST_053,LOC_016
INT_TX_047427,130.02,2024-08-06,CUST_008,LOC_017
INT_TX_047428,234.83,2024-08-01,CUST_087,LOC_008
INT_TX_047429,306.17,2024-08-02,CUST_049,LOC_019
INT_TX_047430,61.14,2024-08-06,CUST_052,LOC_006
INT_TX_047431,309.47,2024-08-06,CUST_053,LOC_011
INT_TX_047432,270.39,2024-08-06,CUST_005,LOC_016
INT_TX_047433,347.92,2024-08-03,CUST_033,LOC_009
INT_TX_047434,166.65,2024-08-02,CUST_018,LOC_007
INT_TX_047435,314.17,2024-08-04,CUST_019,LOC_008
INT_TX_047436,71.71,2024-08-01,CUST_009,LOC_016
INT_TX_047437,458.27,2024-08-05,CUST_039,LOC_002
INT_TX_047438,194.77,2024-08-03,CUST_095,LOC_014
INT_TX_047439,472.45,2024-08-07,CUST_025,LOC_005
INT_TX_047440,328.25,2024-08-02,CUST_026,LOC_005
INT_TX_047441,105.48,2024-08-07,CUST_071,LOC_013
INT_TX_047442,58.23,2024-08-03,CUST_093,LOC_011
INT_TX_047443,363.55,2024-08-03,CUST_073,LOC_011
INT_TX_047444,175.42,2024-08-01,CUST_028,LOC_014
INT_TX_047445,352.48,2024-08-06,CUST_092,LOC_015
INT_TX_047446,107.81,2024-08-04,CUST_045,LOC_003
INT_TX_047447,482.96,2024-08-07,CUST_088,LOC_001
INT_TX_047448,445.72,2024-08-02,CUST_031,LOC_015
INT_TX_047449,159.19,2024-08-03,CUST_022,LOC_009
INT_TX_047450,260.86,2024-08-06,CUST_069,LOC_007
INT_TX_047451,188.89,2024-08-04,CUST_046,LOC_010
INT_TX_047452,154.69,2024-08-04,CUST_090,LOC_017
INT_TX_047453,395.15,2024-08-04,CUST_052,LOC_011
INT_TX_047454,115.11,2024-08-03,CUST_090,LOC_005
INT_TX_047455,354.18,2024-08-06,CUST_001,LOC_011
INT_TX_047456,356.54,2024-08-02,CUST_097,LOC_010
INT_TX_047457,325.91,2024-08-05,CUST_089,LOC_002
INT_TX_047458,186.75,2024-08-04,CUST_091,LOC_003
INT_TX_047459,399.94,2024-08-01,CUST_024,LOC_001
INT_TX_047460,341.72,2024-08-05,CUST_081,LOC_019
INT_TX_047461,177.17,2024-08-01,CUST_064,LOC_017
INT_TX_047462,162.94,2024-08-06,CUST_083,LOC_009
INT_TX_047463,252.13,2024-08-04,CUST_039,LOC_008
INT_TX_047464,493.67,2024-08-07,CUST_022,LOC_012
INT_TX_047465,76.84,2024-08-01,CUST_011,LOC_009
INT_TX_047466,162.82,2024-08-01,CUST_075,LOC_001
INT_TX_047467,494.27,2024-08-01,CUST_083,LOC_007
INT_TX_047468,490.43,2024-08-07,CUST_099,LOC_020
INT_TX_047469,54.86,2024-08-01,CUST_038,LOC_005
INT_TX_047470,315.56,2024-08-05,CUST_034,LOC_019
INT_TX_047471,350.5,2024-08-06,CUST_042,LOC_009
INT_TX_047472,211.63,2024-08-01,CUST_010,LOC_014
INT_TX_047473,270.54,2024-08-05,CUST_016,LOC_006
INT_TX_047474,232.86,2024-08-03,CUST_066,LOC_018
INT_TX_047475,236.09,2024-08-04,CUST_006,LOC_002
INT_TX_047476,107.27,2024-08-03,CUST_041,LOC_008
INT_TX_047477,344.9,2024-08-06,CUST_063,LOC_002
INT_TX_047478,65.07,2024-08-06,CUST_098,LOC_008
INT_TX_047479,368.48,2024-08-03,CUST_076,LOC_006
INT_TX_047480,155.9,2024-08-03,CUST_059,LOC_019
INT_TX_047481,367.41,2024-08-06,CUST_100,LOC_006
INT_TX_047482,77.15,2024-08-05,CUST_074,LOC_008
INT_TX_047483,318.43,2024-08-06,CUST_068,LOC_006
INT_TX_047484,103.95,2024-08-04,CUST_041,LOC_010
INT_TX_047485,158.39,2024-08-07,CUST_080,LOC_003
INT_TX_047486,295.41,2024-08-03,CUST_070,LOC_019
INT_TX_047487,383.53,2024-08-05,CUST_054,LOC_015
INT_TX_047488,277.01,2024-08-07,CUST_062,LOC_003
INT_TX_047489,254.3,2024-08-06,CUST_006,LOC_003
INT_TX_047490,386.9,2024-08-06,CUST_087,LOC_013
INT_TX_047491,379.77,2024-08-07,CUST_100,LOC_004
INT_TX_047492,73.31,2024-08-02,CUST_042,LOC_006
INT_TX_047493,172.56,2024-08-02,CUST_011,LOC_004
INT_TX_047494,309.76,2024-08-06,CUST_014,LOC_006
INT_TX_047495,69.12,2024-08-01,CUST_072,LOC_013
INT_TX_047496,340.43,2024-08-02,CUST_003,LOC_018
INT_TX_047497,73.52,2024-08-01,CUST_010,LOC_015
INT_TX_047498,247.93,2024-08-06,CUST_011,LOC_007
INT_TX_047499,402.28,2024-08-04,CUST_066,LOC_019
INT_TX_047500,204.43,2024-08-04,CUST_087,LOC_018
INT_TX_047501,229.78,2024-08-02,CUST_071,LOC_015
INT_TX_047502,96.81,2024-08-07,CUST_076,LOC_015
INT_TX_047503,328.46,2024-08-06,CUST_001,LOC_011
INT_TX_047504,484.59,2024-08-06,CUST_091,LOC_017
INT_TX_047505,257.92,2024-08-06,CUST_004,LOC_019
INT_TX_047506,404.98,2024-08-06,CUST_075,LOC_019
INT_TX_047507,192.32,2024-08-02,CUST_075,LOC_004
INT_TX_047508,154.3,2024-08-05,CUST_044,LOC_004
INT_TX_047509,422.37,2024-08-05,CUST_063,LOC_002
INT_TX_047510,413.52,2024-08-07,CUST_029,LOC_006
INT_TX_047511,423.34,2024-08-06,CUST_013,LOC_006
INT_TX_047512,225.96,2024-08-01,CUST_057,LOC_005
INT_TX_047513,130.65,2024-08-01,CUST_055,LOC_020
INT_TX_047514,385.64,2024-08-06,CUST_068,LOC_005
INT_TX_047515,474.38,2024-08-05,CUST_010,LOC_017
INT_TX_047516,253.9,2024-08-07,CUST_040,LOC_010
INT_TX_047517,202.01,2024-08-02,CUST_061,LOC_004
INT_TX_047518,60.98,2024-08-02,CUST_068,LOC_019
INT_TX_047519,269.55,2024-08-06,CUST_037,LOC_009
INT_TX_047520,221.47,2024-08-07,CUST_087,LOC_011
INT_TX_047521,58.38,2024-08-03,CUST_027,LOC_019
INT_TX_047522,280.33,2024-08-04,CUST_089,LOC_018
INT_TX_047523,57.33,2024-08-01,CUST_075,LOC_014
INT_TX_047524,483.26,2024-08-01,CUST_088,LOC_008
INT_TX_047525,447.0,2024-08-01,CUST_064,LOC_014
INT_TX_047526,85.61,2024-08-07,CUST_023,LOC_001
INT_TX_047527,225.53,2024-08-01,CUST_056,LOC_020
INT_TX_047528,433.1,2024-08-06,CUST_054,LOC_017
INT_TX_047529,120.53,2024-08-04,CUST_072,LOC_008
INT_TX_047530,186.18,2024-08-01,CUST_024,LOC_011
INT_TX_047531,316.81,2024-08-03,CUST_025,LOC_009
INT_TX_047532,339.3,2024-08-02,CUST_094,LOC_012
INT_TX_047533,284.09,2024-08-01,CUST_052,LOC_003
INT_TX_047534,187.43,2024-08-06,CUST_083,LOC_020
INT_TX_047535,54.13,2024-08-03,CUST_044,LOC_001
INT_TX_047536,379.82,2024-08-05,CUST_095,LOC_012
INT_TX_047537,340.54,2024-08-01,CUST_046,LOC_016
INT_TX_047538,208.78,2024-08-07,CUST_034,LOC_003
INT_TX_047539,466.02,2024-08-03,CUST_032,LOC_020
INT_TX_047540,254.01,2024-08-05,CUST_064,LOC_002
INT_TX_047541,277.15,2024-08-03,CUST_002,LOC_014
INT_TX_047542,257.14,2024-08-05,CUST_077,LOC_005
INT_TX_047543,365.65,2024-08-07,CUST_073,LOC_018
INT_TX_047544,185.49,2024-08-02,CUST_058,LOC_010
INT_TX_047545,209.44,2024-08-05,CUST_084,LOC_016
INT_TX_047546,376.33,2024-08-02,CUST_085,LOC_020
INT_TX_047547,64.2,2024-08-04,CUST_039,LOC_013
INT_TX_047548,222.68,2024-08-03,CUST_033,LOC_018
INT_TX_047549,288.56,2024-08-01,CUST_010,LOC_019
INT_TX_047550,109.04,2024-08-06,CUST_080,LOC_020
INT_TX_047551,226.03,2024-08-02,CUST_048,LOC_020
INT_TX_047552,295.11,2024-08-02,CUST_089,LOC_008
INT_TX_047553,428.26,2024-08-05,CUST_046,LOC_003
INT_TX_047554,271.04,2024-08-01,CUST_082,LOC_010
INT_TX_047555,66.63,2024-08-02,CUST_071,LOC_001
INT_TX_047556,85.83,2024-08-07,CUST_006,LOC_017
INT_TX_047557,329.51,2024-08-07,CUST_004,LOC_020
INT_TX_047558,285.69,2024-08-01,CUST_037,LOC_001
INT_TX_047559,485.03,2024-08-05,CUST_026,LOC_002
INT_TX_047560,55.86,2024-08-04,CUST_028,LOC_008
INT_TX_047561,147.21,2024-08-02,CUST_095,LOC_019
INT_TX_047562,212.84,2024-08-03,CUST_056,LOC_002
INT_TX_047563,382.01,2024-08-04,CUST_003,LOC_018
INT_TX_047564,449.72,2024-08-01,CUST_100,LOC_020
INT_TX_047565,312.28,2024-08-01,CUST_094,LOC_011
INT_TX_047566,182.39,2024-08-06,CUST_012,LOC_014
INT_TX_047567,435.66,2024-08-03,CUST_050,LOC_010
INT_TX_047568,378.53,2024-08-07,CUST_036,LOC_011
INT_TX_047569,415.47,2024-08-07,CUST_029,LOC_011
INT_TX_047570,382.74,2024-08-06,CUST_030,LOC_009
INT_TX_047571,463.51,2024-08-07,CUST_044,LOC_007
INT_TX_047572,104.34,2024-08-01,CUST_085,LOC_012
INT_TX_047573,279.57,2024-08-03,CUST_040,LOC_019
INT_TX_047574,227.66,2024-08-01,CUST_014,LOC_019
INT_TX_047575,187.74,2024-08-07,CUST_088,LOC_007
INT_TX_047576,242.44,2024-08-05,CUST_006,LOC_010
INT_TX_047577,287.87,2024-08-01,CUST_088,LOC_019
INT_TX_047578,158.07,2024-08-06,CUST_095,LOC_001
INT_TX_047579,194.42,2024-08-07,CUST_070,LOC_009
INT_TX_047580,207.66,2024-08-05,CUST_064,LOC_018
INT_TX_047581,224.0,2024-08-07,CUST_029,LOC_002
INT_TX_047582,180.61,2024-08-04,CUST_052,LOC_019
INT_TX_047583,462.65,2024-08-03,CUST_002,LOC_020
INT_TX_047584,405.87,2024-08-01,CUST_003,LOC_020
INT_TX_047585,320.68,2024-08-04,CUST_001,LOC_014
INT_TX_047586,85.51,2024-08-01,CUST_011,LOC_002
INT_TX_047587,391.81,2024-08-06,CUST_031,LOC_002
INT_TX_047588,485.87,2024-08-07,CUST_055,LOC_007
INT_TX_047589,383.28,2024-08-05,CUST_032,LOC_006
INT_TX_047590,234.27,2024-08-05,CUST_033,LOC_014
INT_TX_047591,399.7,2024-08-02,CUST_022,LOC_007
INT_TX_047592,300.98,2024-08-07,CUST_087,LOC_011
INT_TX_047593,105.65,2024-08-04,CUST_005,LOC_004
INT_TX_047594,197.64,2024-08-07,CUST_085,LOC_018
INT_TX_047595,480.7,2024-08-06,CUST_003,LOC_004
INT_TX_047596,207.78,2024-08-04,CUST_089,LOC_012
INT_TX_047597,126.19,2024-08-01,CUST_046,LOC_016
INT_TX_047598,81.4,2024-08-03,CUST_040,LOC_008
INT_TX_047599,429.14,2024-08-02,CUST_067,LOC_017
INT_TX_047600,188.67,2024-08-05,CUST_007,LOC_010
INT_TX_047601,309.03,2024-08-01,CUST_097,LOC_011
INT_TX_047602,351.6,2024-08-04,CUST_069,LOC_005
INT_TX_047603,244.14,2024-08-06,CUST_057,LOC_007
INT_TX_047604,340.85,2024-08-05,CUST_017,LOC_008
INT_TX_047605,492.34,2024-08-01,CUST_020,LOC_013
INT_TX_047606,193.51,2024-08-03,CUST_026,LOC_004
INT_TX_047607,286.99,2024-08-07,CUST_017,LOC_006
INT_TX_047608,124.61,2024-08-04,CUST_068,LOC_015
INT_TX_047609,137.64,2024-08-01,CUST_084,LOC_004
INT_TX_047610,264.37,2024-08-06,CUST_025,LOC_009
INT_TX_047611,471.62,2024-08-05,CUST_045,LOC_014
INT_TX_047612,212.3,2024-08-05,CUST_089,LOC_004
INT_TX_047613,166.15,2024-08-06,CUST_030,LOC_006
INT_TX_047614,73.56,2024-08-05,CUST_098,LOC_001
INT_TX_047615,99.19,2024-08-02,CUST_079,LOC_012
INT_TX_047616,372.2,2024-08-01,CUST_061,LOC_015
INT_TX_047617,291.1,2024-08-07,CUST_090,LOC_016
INT_TX_047618,235.28,2024-08-02,CUST_044,LOC_009
INT_TX_047619,112.8,2024-08-01,CUST_083,LOC_016
INT_TX_047620,456.34,2024-08-01,CUST_091,LOC_008
INT_TX_047621,87.78,2024-08-06,CUST_065,LOC_011
INT_TX_047622,389.08,2024-08-04,CUST_009,LOC_003
INT_TX_047623,183.77,2024-08-03,CUST_009,LOC_006
INT_TX_047624,351.47,2024-08-07,CUST_063,LOC_012
INT_TX_047625,321.59,2024-08-05,CUST_029,LOC_015
INT_TX_047626,195.03,2024-08-02,CUST_091,LOC_010
INT_TX_047627,426.8,2024-08-02,CUST_047,LOC_018
INT_TX_047628,137.12,2024-08-06,CUST_072,LOC_011
INT_TX_047629,279.13,2024-08-02,CUST_069,LOC_002
INT_TX_047630,440.77,2024-08-06,CUST_069,LOC_006
INT_TX_047631,143.15,2024-08-06,CUST_077,LOC_004
INT_TX_047632,210.95,2024-08-05,CUST_083,LOC_002
INT_TX_047633,435.89,2024-08-01,CUST_074,LOC_007
INT_TX_047634,240.77,2024-08-04,CUST_073,LOC_011
INT_TX_047635,434.6,2024-08-04,CUST_024,LOC_018
INT_TX_047636,74.53,2024-08-02,CUST_007,LOC_013
INT_TX_047637,239.82,2024-08-01,CUST_051,LOC_007
INT_TX_047638,179.0,2024-08-05,CUST_062,LOC_016
INT_TX_047639,246.26,2024-08-06,CUST_038,LOC_016
INT_TX_047640,200.72,2024-08-07,CUST_031,LOC_013
INT_TX_047641,85.12,2024-08-01,CUST_086,LOC_014
INT_TX_047642,406.17,2024-08-01,CUST_018,LOC_014
INT_TX_047643,452.24,2024-08-04,CUST_030,LOC_011
INT_TX_047644,247.7,2024-08-07,CUST_087,LOC_004
INT_TX_047645,459.69,2024-08-03,CUST_059,LOC_011
INT_TX_047646,360.53,2024-08-03,CUST_001,LOC_005
INT_TX_047647,303.47,2024-08-03,CUST_028,LOC_016
INT_TX_047648,115.03,2024-08-07,CUST_005,LOC_013
INT_TX_047649,228.72,2024-08-03,CUST_088,LOC_005
INT_TX_047650,374.65,2024-08-06,CUST_054,LOC_008
INT_TX_047651,285.41,2024-08-04,CUST_076,LOC_002
INT_TX_047652,182.88,2024-08-01,CUST_073,LOC_009
INT_TX_047653,446.29,2024-08-06,CUST_065,LOC_017
INT_TX_047654,170.22,2024-08-07,CUST_047,LOC_006
INT_TX_047655,227.23,2024-08-07,CUST_018,LOC_012
INT_TX_047656,192.53,2024-08-01,CUST_070,LOC_019
INT_TX_047657,437.12,2024-08-07,CUST_029,LOC_012
INT_TX_047658,414.56,2024-08-04,CUST_034,LOC_009
INT_TX_047659,333.19,2024-08-05,CUST_056,LOC_016
INT_TX_047660,226.17,2024-08-05,CUST_007,LOC_010
INT_TX_047661,79.04,2024-08-04,CUST_091,LOC_017
INT_TX_047662,382.55,2024-08-02,CUST_064,LOC_001
INT_TX_047663,380.21,2024-08-05,CUST_007,LOC_008
INT_TX_047664,407.36,2024-08-04,CUST_067,LOC_002
INT_TX_047665,288.13,2024-08-07,CUST_023,LOC_014
INT_TX_047666,381.78,2024-08-07,CUST_076,LOC_012
INT_TX_047667,488.18,2024-08-06,CUST_017,LOC_001
INT_TX_047668,437.14,2024-08-01,CUST_004,LOC_012
INT_TX_047669,333.17,2024-08-07,CUST_084,LOC_015
INT_TX_047670,410.07,2024-08-06,CUST_019,LOC_009
INT_TX_047671,155.82,2024-08-01,CUST_068,LOC_012
INT_TX_047672,292.49,2024-08-01,CUST_025,LOC_010
INT_TX_047673,269.55,2024-08-07,CUST_093,LOC_008
INT_TX_047674,173.9,2024-08-06,CUST_072,LOC_012
INT_TX_047675,465.05,2024-08-05,CUST_005,LOC_003
INT_TX_047676,233.25,2024-08-07,CUST_021,LOC_005
INT_TX_047677,224.4,2024-08-07,CUST_069,LOC_007
INT_TX_047678,344.27,2024-08-03,CUST_057,LOC_007
INT_TX_047679,78.55,2024-08-05,CUST_021,LOC_013
INT_TX_047680,306.64,2024-08-06,CUST_078,LOC_019
INT_TX_047681,411.62,2024-08-03,CUST_056,LOC_019
INT_TX_047682,318.31,2024-08-01,CUST_002,LOC_016
INT_TX_047683,67.45,2024-08-03,CUST_095,LOC_011
INT_TX_047684,202.53,2024-08-05,CUST_054,LOC_017
INT_TX_047685,436.65,2024-08-07,CUST_057,LOC_011
